Unnamed: 0,id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,updated,isFake,timestamp,crawled_at,test_set_1,test_set_2
6003,1527066073,John Smalley,Johnnysmalls78,9890,308,555,404,3,Tue Jun 18 07:32:28 +0000 2013,,en,Hong Kong,"Cebu, Philippines",1.0,,1.0,http://pbs.twimg.com/profile_images/579538766248869888/V4-FZ9cw_normal.jpg,https://pbs.twimg.com/profile_banners/1527066073/1378046646,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/579538766248869888/V4-FZ9cw_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,28800.0,,,,,,"Strange fella, wandering the world, with no real plan at all.",,,15-03-2016 15:57,0.0,18-06-2013 09:32,02-05-2015 07:00,1.0,0.0
6172,68524294,zoe,zoedatslida,10,6,573,0,0,Mon Aug 24 22:10:55 +0000 2009,,en,,,1.0,,,http://a0.twimg.com/profile_images/2354449056/WallpapersMania_vol21-458_normal.jpg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2354449056/WallpapersMania_vol21-458_normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,11-06-2013 17:39,1.0,,,,
263,1729686344,Jana Cunningham,JanaDanelle92,410,50,141,610,1,Wed Sep 04 19:26:36 +0000 2013,,en,,New Zealand,1.0,,1.0,http://pbs.twimg.com/profile_images/585697044448333824/6lbiDyRb_normal.jpg,https://pbs.twimg.com/profile_banners/1729686344/1428476034,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/585697044448333824/6lbiDyRb_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"If you care to know my mind's wanderings, and spastic thoughts, follow away. I may even surprise us both and say something intelligent...",,,15-03-2016 15:57,0.0,04-09-2013 21:26,01-05-2015 13:15,0.0,0.0
1106,756433608,Invader_Slim,JFamous666,1603,424,491,1720,0,Tue Aug 14 04:12:33 +0000 2012,http://t.co/GlrqxGyvNX,en,Central Time (US & Canada),847,,,,http://pbs.twimg.com/profile_images/586122331128463360/TjI6JwKL_normal.jpg,https://pbs.twimg.com/profile_banners/756433608/1419524518,1.0,https://pbs.twimg.com/profile_background_images/825734326/f05b2f023c008b53851fda943e2deb35.jpeg,333333,https://pbs.twimg.com/profile_images/586122331128463360/TjI6JwKL_normal.jpg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/825734326/f05b2f023c008b53851fda943e2deb35.jpeg,70808,0A488A,-18000.0,,,,,,Youngin Straight outta The MidWest Look out for [The Hive] #HipHop #Waukegan #LakeCounty 847 The Set,,,15-03-2016 15:57,0.0,14-08-2012 06:12,01-05-2015 17:33,0.0,0.0
3056,56337417,Aman Jain,DrawingNuts,16670,219,518,246,7,Mon Jul 13 10:12:06 +0000 2009,,en,New Delhi,India,,,,http://pbs.twimg.com/profile_images/582260761646342145/qXFrCisU_normal.jpg,https://pbs.twimg.com/profile_banners/56337417/1410240389,1.0,https://pbs.twimg.com/profile_background_images/378800000009507305/037c52bbdd019f61be8a5d8fb60512b3.jpeg,333333,https://pbs.twimg.com/profile_images/582260761646342145/qXFrCisU_normal.jpg,FFFFFF,1.0,FFFFFF,http://pbs.twimg.com/profile_background_images/378800000009507305/037c52bbdd019f61be8a5d8fb60512b3.jpeg,080A0A,0EB9ED,19800.0,,,,,,Waiting for a life changing deal.,,,15-03-2016 15:56,0.0,13-07-2009 12:12,01-05-2015 22:02,0.0,0.0
823,1130305728,Patty Gomez,PattyGo74313164,23,8,244,0,0,Tue Jan 29 07:19:23 +0000 2013,,en,,In your mom,1.0,,,http://a0.twimg.com/profile_images/3308091840/b460e3a8c1ebf45cbdaaa76722d9ec66_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3308091840/b460e3a8c1ebf45cbdaaa76722d9ec66_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,#teampolo #tamfreshtodeath #teamshoegame #teammoney$ #teamjordan #teambaseballstar nd follow m bitches�!!! Name'$ Abraham click the follow button,,,12-06-2013 18:38,1.0,,,,
2818,622865278,Onie Greene,oniegreenejc,32,23,284,0,0,Sat Jun 30 14:31:55 +0000 2012,,en,,Don't Mess with Texas!!,1.0,,,http://a0.twimg.com/profile_images/3006049731/1f5c3b11630dc54b1ed6405c0a4f8e9d_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3006049731/1f5c3b11630dc54b1ed6405c0a4f8e9d_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Christian  ...Appearnce f a link is not necessarily an endorsement.,,,12-06-2013 18:38,1.0,,,,
1561,708732794,Julius Kirk,juliuskirkdoq,22,11,241,0,0,Sat Jul 21 09:56:47 +0000 2012,,en,,Puerto Rico,1.0,,,http://a0.twimg.com/profile_images/3285710112/3842082897bce3741c8def0fd7d583b1_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3285710112/3842082897bce3741c8def0fd7d583b1_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
2570,119926900,Bianca Villegas R,biankaprincess,2,6,355,0,0,Thu Mar 04 23:52:01 +0000 2010,,es,,,,,,http://a0.twimg.com/profile_images/732870873/DSCI0814_normal.JPG,,1.0,https://si0.twimg.com/images/themes/theme17/bg.gif,333333,https://si0.twimg.com/profile_images/732870873/DSCI0814_normal.JPG,DBE9ED,,E6F6F9,http://a0.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,,,,,,,,,,12-06-2013 18:38,1.0,,,,
1676,716470938,Jacinto Franklin,jacintonmtx,20,14,201,0,0,Wed Jul 25 17:51:55 +0000 2012,,en,,{minha casa} -qq,1.0,,,http://a0.twimg.com/profile_images/2967385723/3f92a4f59c4c0d564b2703866445eb3d_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2967385723/3f92a4f59c4c0d564b2703866445eb3d_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Leonina,Crinthians,Nick Jonas, Deus,Chocolate, Pirrala ,Rock,Celular  ,m�sica,feliz,amigos, fam�lia e PC",,,12-06-2013 18:38,1.0,,,,
1698,1174751144,Joshua Roth,RothdvwJoshua,18,15,216,2,0,Wed Feb 13 10:18:47 +0000 2013,,en,,"35.689488,140.238825",1.0,,,http://a0.twimg.com/profile_images/3296359870/c34187b4bcc58acb12c3d59260514c08_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3296359870/c34187b4bcc58acb12c3d59260514c08_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,God is good all thetime? God has a plan for you. Follow your dream! You can be anything yo want to be. ?@AubreyODay & @CodySimpson.,,,12-06-2013 18:38,1.0,,,,
5369,197659647,Wakka2,wakkatwo,803,14,480,0,0,Sat Oct 02 03:03:39 +0000 2010,,en,,Canada,,,1.0,http://a0.twimg.com/profile_images/1138049882/117px-Blitzball_FFX_normal.png,,1.0,https://si0.twimg.com/profile_background_images/157109338/Stillness_Meditation_Vector_Art.jpg,333333,https://si0.twimg.com/profile_images/1138049882/117px-Blitzball_FFX_normal.png,EEEEEE,1.0,EFEFEF,http://a0.twimg.com/profile_background_images/157109338/Stillness_Meditation_Vector_Art.jpg,131516,9999,,,,,,,Just gaming and then some. Check my youtube channels out http://www.youtube.com/mmohype  http://www.youtube.com/fpshype,,,12-06-2013 18:38,1.0,,,,
2720,39413961,Omar Mandozai,omarmandozai,0,9,596,0,0,Tue May 12 02:40:24 +0000 2009,,en,Eastern Time (US & Canada),,1.0,,,http://a0.twimg.com/profile_images/1288584531/123_normal.jpg,,1.0,https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png,333333,https://twimg0-a.akamaihd.net/profile_images/1288584531/123_normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,-18000.0,,,,,,,,,12-06-2013 18:38,1.0,,,,
738,8548002,Chase Raymond,ochaser,3396,104,386,73,3,Fri Aug 31 01:07:06 +0000 2007,,en,Central Time (US & Canada),OKC/Boston,,,1.0,http://pbs.twimg.com/profile_images/378800000228395793/0ca58d209005c62664de3593f981efca_normal.png,https://pbs.twimg.com/profile_banners/8548002/1398285870,1.0,https://abs.twimg.com/images/themes/theme15/bg.png,333333,https://pbs.twimg.com/profile_images/378800000228395793/0ca58d209005c62664de3593f981efca_normal.png,FFFFFF,,C0DFEC,http://abs.twimg.com/images/themes/theme15/bg.png,22330,3B94D9,-18000.0,,,,,,,,,15-03-2016 16:08,0.0,31-08-2007 03:07,01-05-2015 13:06,0.0,0.0
4314,2318172799,brandon elizondo,brandoelizondo,4340,226,186,9190,0,Thu Jan 30 02:50:20 +0000 2014,http://t.co/HjSxPIpuKp,en,,sandiego ,,,1.0,http://pbs.twimg.com/profile_images/526166912758468608/FqujFNi2_normal.jpeg,https://pbs.twimg.com/profile_banners/2318172799/1403830259,1.0,https://pbs.twimg.com/profile_background_images/484221216568246272/nlMuLALL.png,333333,https://pbs.twimg.com/profile_images/526166912758468608/FqujFNi2_normal.jpeg,FFFFFF,1.0,EFEFEF,http://pbs.twimg.com/profile_background_images/484221216568246272/nlMuLALL.png,131516,9999,,,,,,,insta:@brandoelizondo,,,15-03-2016 16:03,0.0,30-01-2014 03:50,01-05-2015 16:03,0.0,0.0
6623,444175307,Marii Isa..,MariiaPiinzon,4,12,510,0,0,Fri Dec 23 00:12:32 +0000 2011,,es,,Colombiia,1.0,,,http://a0.twimg.com/profile_images/1708930865/004_normal.jpg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/1708930865/004_normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
3915,1175774436,Evangelina Barrera,BarreracgyEvang,19,12,201,0,0,Wed Feb 13 15:57:20 +0000 2013,,en,,Califonia,1.0,,,http://a0.twimg.com/profile_images/3287490033/2d2b6437658e3281708de05e7794a8c1_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3287490033/2d2b6437658e3281708de05e7794a8c1_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Im that kid tht have dancing for a passion,,,12-06-2013 18:38,1.0,,,,
1876,318703449,jazz,jazzvling,734,172,171,6859,0,Thu Jun 16 22:31:59 +0000 2011,,en,Eastern Time (US & Canada),,,,1.0,http://pbs.twimg.com/profile_images/592486564258783232/dwj9g4aT_normal.jpg,https://pbs.twimg.com/profile_banners/318703449/1428597255,1.0,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/592486564258783232/dwj9g4aT_normal.jpg,5ED4DC,,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,-14400.0,,,,,,ndhs || ptac,,,15-03-2016 16:06,0.0,17-06-2011 00:31,01-05-2015 20:51,0.0,0.0
4380,112131340,adnan ahmed,adnanehmed,7,4,608,0,0,Sun Feb 07 10:28:01 +0000 2010,,en,,,1.0,,,http://a0.twimg.com/profile_images/2841503065/e07507c4387a459e74a0ffca39ca39a7_normal.png,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2841503065/e07507c4387a459e74a0ffca39ca39a7_normal.png,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
3414,1403557327,Alejandro Rangel,alejandrooo_05,3440,242,191,1365,0,Sat May 04 22:40:06 +0000 2013,,en,,,1.0,,,http://pbs.twimg.com/profile_images/589076025796993024/QLxve-ug_normal.jpg,https://pbs.twimg.com/profile_banners/1403557327/1428378472,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/589076025796993024/QLxve-ug_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,?? ?? TOPSZN REGIME,,,15-03-2016 16:02,0.0,05-05-2013 00:40,02-05-2015 04:47,0.0,0.0
5634,626214967,Sam Kades,SamKades,9483,259,619,2597,3,Wed Jul 04 06:16:30 +0000 2012,,en,,Los Angeles,1.0,,1.0,http://pbs.twimg.com/profile_images/567149777830158338/47clNjuf_normal.jpeg,https://pbs.twimg.com/profile_banners/626214967/1404801863,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/567149777830158338/47clNjuf_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Not run by an individual. Run by multiple anonymous individuals.,,,15-03-2016 16:00,0.0,04-07-2012 08:16,01-05-2015 16:20,0.0,0.0
2960,1174330976,Rhonda Collette,CollettesqkRhon,14,6,185,0,0,Wed Feb 13 08:10:33 +0000 2013,,en,,Southend,1.0,,,http://a0.twimg.com/profile_images/3302581042/ef728270d970f2b984922975e6968a4a_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3302581042/ef728270d970f2b984922975e6968a4a_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
6682,617011109,Augusta Conner,conneryn,30,17,318,0,0,Sun Jun 24 10:54:46 +0000 2012,,en,,chile,1.0,,,http://a0.twimg.com/profile_images/3242007399/31264599ee453266f3bad3f7c07ebcb8_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3242007399/31264599ee453266f3bad3f7c07ebcb8_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,5 De octubre 2011 *-*,,,12-06-2013 18:38,1.0,,,,
3609,60346119,Alexandre L'Omi LOd�,alexandrelomi,203,203,836,0,0,Sun Jul 26 17:04:45 +0000 2009,http://www.alexandrelomilodo.blogspot.com,en,Brasilia,Pernambuco/Brasil,,,1.0,http://a0.twimg.com/profile_images/1019136336/L_Omi_mariana_lima_normal.jpg,,1.0,https://si0.twimg.com/profile_background_images/115836636/Mestre_Galo_Preto_na_Feira_da_M_sica_2009.jpg,333333,https://si0.twimg.com/profile_images/1019136336/L_Omi_mariana_lima_normal.jpg,D9B17E,1.0,EADEAA,http://a0.twimg.com/profile_background_images/115836636/Mestre_Galo_Preto_na_Feira_da_M_sica_2009.jpg,8B542B,9D582E,-10800.0,,,,,,Sou um nordestino filho da Oxum e da Jurema.,,,12-06-2013 18:38,1.0,,,,
4474,1175603822,Tamesha Thigpen,ThigpentjrTames,24,10,205,0,0,Wed Feb 13 15:17:39 +0000 2013,,en,,New York City,1.0,,,http://a0.twimg.com/profile_images/3308169230/882a97b1c7369bb2a7fe8a3b8dbf8bfa_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3308169230/882a97b1c7369bb2a7fe8a3b8dbf8bfa_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Internt Advertising Executive, Thought-Leader, Investor, Advisor and Seial Entrepreneur",,,12-06-2013 18:38,1.0,,,,
5578,1174865594,Darcey Roberts,RobertslasDarce,21,6,189,0,0,Wed Feb 13 10:51:46 +0000 2013,,en,,sarang semut,1.0,,,http://a0.twimg.com/profile_images/3287719821/1fb42e2168ceee5162e6b55ccb86a7e6_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3287719821/1fb42e2168ceee5162e6b55ccb86a7e6_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,SEXY DAUGHTR FUCKER ?  Simple Gemini ? Fashion ? Hair ? Fraks ? 19-06-10-11 ?,,,12-06-2013 18:38,1.0,,,,
5350,474784082, Sudipta Ghosh,Sudipta_Rupu,8172,133,109,1729,16,Thu Jan 26 10:28:07 +0000 2012,http://t.co/EJ9T4lMruq,en,,"Howrah,West Bengal,India",1.0,,,http://pbs.twimg.com/profile_images/565068143450521601/2OFlVDcp_normal.jpeg,https://pbs.twimg.com/profile_banners/474784082/1424192969,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/565068143450521601/2OFlVDcp_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,My Desire to Use 10 Times Faster #ELIFES7 of @GioneeIndia! Happy New Year 2 0 1 5~,,,15-03-2016 16:00,0.0,26-01-2012 11:28,02-05-2015 12:31,1.0,0.0
2179,563875863,?KRISTELLE?,tropakristelle,9505,1519,462,2777,4,Thu Apr 26 15:05:14 +0000 2012,https://t.co/DiyctK2JoC,en,Bangkok,Cebu City,,,1.0,http://pbs.twimg.com/profile_images/591787635619680256/trujZngz_normal.jpg,https://pbs.twimg.com/profile_banners/563875863/1429927583,1.0,https://pbs.twimg.com/profile_background_images/378800000084719488/7ae1a4d202f7aa14254d4bd987e4e8b9.jpeg,333333,https://pbs.twimg.com/profile_images/591787635619680256/trujZngz_normal.jpg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000084719488/7ae1a4d202f7aa14254d4bd987e4e8b9.jpeg,C0DEED,DD2E44,25200.0,,,,,,"Im a certified @KATHtropa Official admin, TropangJoshuaGCebu admin and member too (haha) and a solid supporter of Kathryn & Joshua from Cebu City.",,,15-03-2016 16:10,0.0,26-04-2012 17:05,01-05-2015 14:15,1.0,0.0
3592,616795584,Delbert Salas,salasbcoei,35,17,333,0,0,Sun Jun 24 03:21:30 +0000 2012,,en,,RJ,1.0,,,http://a0.twimg.com/profile_images/3178741779/9fdb753d2f0079069d2542ff2670bb6a_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3178741779/9fdb753d2f0079069d2542ff2670bb6a_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
3766,616714447,Terrence Acevedo,terrenceun,36,19,384,0,0,Sun Jun 24 03:15:22 +0000 2012,,en,,Republic du benin,1.0,,,http://a0.twimg.com/profile_images/3281912086/134095cb54cc5a3cbb67dd545fd75958_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3281912086/134095cb54cc5a3cbb67dd545fd75958_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
3594,1126958802,Randal Malone,RandalMalone,24,13,270,0,0,Mon Jan 28 04:14:54 +0000 2013,,en,,Malaysia,1.0,,,http://a0.twimg.com/profile_images/3306885385/d44956c5d6afc74ae26f0dfacb27318d_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3306885385/d44956c5d6afc74ae26f0dfacb27318d_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Working From Home and Loving It! =) ~ Yup, I follow back #FollowBackNinja !!! Accepting all friends request on FB @ http:/facebook.com/angeesee1 Add Me!!!",,,12-06-2013 18:38,1.0,,,,
557,2290521421,Jeremy Estrada,Jsmooth575,2193,455,1678,1653,5,Tue Jan 14 02:38:04 +0000 2014,,en,,"Imperial ,CA",,,1.0,http://pbs.twimg.com/profile_images/567984024115621888/oxPOkrh2_normal.jpeg,https://pbs.twimg.com/profile_banners/2290521421/1424250123,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/567984024115621888/oxPOkrh2_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0C2AED,,,,,,,Hi I'm a normal guy trying to get a follow from 5/5 [: I love Rain my kik Jsmooth575,,,15-03-2016 15:57,0.0,14-01-2014 03:38,01-05-2015 15:54,1.0,1.0
43,66856063,Saint Escobar ,saintthasinner,43988,826,346,51105,6,Wed Aug 19 00:38:31 +0000 2009,,en,Pacific Time (US & Canada),51OAK ,,,1.0,http://pbs.twimg.com/profile_images/593817973715963904/EGIhs1bS_normal.jpg,https://pbs.twimg.com/profile_banners/66856063/1420041546,1.0,https://pbs.twimg.com/profile_background_images/378800000029210173/c0d49409a175c28c1a4979836a84d8b4.jpeg,0,https://pbs.twimg.com/profile_images/593817973715963904/EGIhs1bS_normal.jpg,0,1.0,FFFFFF,http://pbs.twimg.com/profile_background_images/378800000029210173/c0d49409a175c28c1a4979836a84d8b4.jpeg,FFFFFF,74AFD6,-25200.0,,,,,,||San|| 328�XO|| 19 || Intelectual Child Of The Cornbread ||,,,15-03-2016 16:09,0.0,19-08-2009 02:38,01-05-2015 23:53,0.0,0.0
4811,125950650,Jewel ,arellanokatee,31284,1270,999,4745,2,Wed Mar 24 11:12:22 +0000 2010,,en,Singapore,Philippines,,,1.0,http://pbs.twimg.com/profile_images/594096210627014657/0Tw0EsNL_normal.jpg,https://pbs.twimg.com/profile_banners/125950650/1430478516,1.0,https://pbs.twimg.com/profile_background_images/545785598594658305/oRKbslMa.jpeg,333333,https://pbs.twimg.com/profile_images/594096210627014657/0Tw0EsNL_normal.jpg,FFFFFF,1.0,F6FFD1,http://pbs.twimg.com/profile_background_images/545785598594658305/oRKbslMa.jpeg,FCFCFC,FF0080,28800.0,,,,,,,,,15-03-2016 16:08,0.0,24-03-2010 12:12,02-05-2015 09:26,0.0,0.0
1080,616231654,Marcelino Stuart,marcelinocbkdt,49,16,559,0,0,Sat Jun 23 15:56:54 +0000 2012,,en,,CATANDUVA-SP,1.0,,,http://a0.twimg.com/profile_images/3245751189/58727cb9c4c4bce90968f71204d6388c_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3245751189/58727cb9c4c4bce90968f71204d6388c_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"FOT�GRAFO, CINEGRAFISTA E ASSESSOR PARLANTAR.",,,12-06-2013 18:38,1.0,,,,
338,3018528922,matt / 43 days,joeysgrandson,13849,2147,197,7573,5,Wed Feb 04 19:49:25 +0000 2015,http://t.co/8u8KahGOXF,en-gb,Dublin,england,,,1.0,http://pbs.twimg.com/profile_images/593141932060188672/XQZIKZ4O_normal.jpg,https://pbs.twimg.com/profile_banners/3018528922/1430251031,1.0,https://abs.twimg.com/images/themes/theme18/bg.gif,333333,https://pbs.twimg.com/profile_images/593141932060188672/XQZIKZ4O_normal.jpg,EEEEEE,,F6F6F6,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,38543,3600.0,,,,,,joeys long lost son,,,15-03-2016 16:06,0.0,04-02-2015 20:49,02-05-2015 01:15,0.0,0.0
4580,549549339,Hannah,hannaahreneee,6962,237,100,3503,1,Mon Apr 09 19:04:46 +0000 2012,,en,Central Time (US & Canada),,,,1.0,http://pbs.twimg.com/profile_images/592588565025988610/CnlvgfBf_normal.jpg,https://pbs.twimg.com/profile_banners/549549339/1430119098,1.0,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/592588565025988610/CnlvgfBf_normal.jpg,829D5E,,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,-18000.0,,,,,,i'm homeschooled but holden is still a bigger loser than me,,,15-03-2016 16:05,0.0,09-04-2012 21:04,01-05-2015 13:54,0.0,0.0
825,2293511256,Jana Hu,janahu4,92,16,107,28,0,Wed Jan 15 23:13:03 +0000 2014,,en,,Taipei Taiwan,1.0,,,http://pbs.twimg.com/profile_images/590377144594763776/ZaeYUsnZ_normal.jpg,https://pbs.twimg.com/profile_banners/2293511256/1429199450,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/590377144594763776/ZaeYUsnZ_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Entrepreneur,Sales Marketing",,,15-03-2016 16:05,0.0,16-01-2014 00:13,01-05-2015 15:57,0.0,0.0
4917,1385297372,Yolanda Hooper,YolandaHooper7,1,0,18,0,0,Sat Apr 27 19:30:24 +0000 2013,,en,,,1.0,,,http://a0.twimg.com/profile_images/3597364259/e9559f8edc256f3980dcb69d8905139a_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3597364259/e9559f8edc256f3980dcb69d8905139a_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Gt a lot of love for three boys named Dan Ferrari-Lane, Micky Parsons and Greg West ? ollow if you are a GMD3eek... I follow back ?",,,12-06-2013 18:38,1.0,,,,
283,619018390,Carolina Bradshaw,bradshawbukap,32,9,287,0,0,Tue Jun 26 12:11:54 +0000 2012,,en,,S�o Bernardo do Campo,1.0,,,http://a0.twimg.com/profile_images/3184981070/5a0f6700c6d9b6e30049aa96628dd560_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3184981070/5a0f6700c6d9b6e30049aa96628dd560_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Deputado Estadual peo PDB, empres�rio do ramo varejista e vice presidente da APAS.",,,12-06-2013 18:38,1.0,,,,
